Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,GameLink,DateFetched
Dead Silence [Horror],@DoomX10,All Ages,275,930898,98.0M+,Not Supported,Not Supported,1/26/2011,5/26/2023,30,Survival,297K+,85K+,https://www.roblox.com/games/44853933/Dead-Silence-Horror?gameSearchSessionInfo=b781e152-f654-49f8-a536-7eb526c3f627&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=44853933&amp;position=0&amp;universeId=5924878,11/10/2024 0:15
Death Ball,Anime Boys Developers,Ages 9+,17684,1074339,826.4M+,Not Supported,Not Supported,10/8/2023,11/9/2024,14,Action,2M+,77K+,https://www.roblox.com/games/15002061926/Death-Ball?gameSearchSessionInfo=efbabacf-da39-4922-a855-345726fa1d66&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15002061926&amp;position=0&amp;universeId=5166944221,11/10/2024 0:15
Death in the Box,ARK-ADE,Ages 13+,1422,203622,27.1M+,Not Supported,Not Supported,8/25/2023,11/10/2024,50,Survival,30K+,2771,https://www.roblox.com/games/14564651437/Death-in-the-Box?gameSearchSessionInfo=993ea2a9-2a7d-4077-acef-e52b09ae3827&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14564651437&amp;position=0&amp;universeId=5026122481,11/10/2024 0:15
Death Penalty 🎃,vintage mens clothing,Ages 13+,2360,394319,88.2M+,Not Supported,Not Supported,12/17/2023,11/3/2024,50,Survival,88K+,14K+,https://www.roblox.com/games/15654981113/Death-Penalty?gameSearchSessionInfo=08187add-5583-4628-bad5-cb5d56a62b36&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15654981113&amp;position=0&amp;universeId=5407131262,11/10/2024 0:15
Destroy The Ship!,HappyWolfy10's Games,Ages 9+,1844,230807,168.9M+,Not Supported,Not Supported,5/28/2021,7/31/2024,22,Simulation,94K+,18K+,https://www.roblox.com/games/6873104649/Destroy-The-Ship?gameSearchSessionInfo=498cd573-7afa-4dd3-9acc-a9982d66b547&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6873104649&amp;position=0&amp;universeId=2620076187,11/10/2024 0:15
Detention Line 😡,Classroom Experience,All Ages,1842,1916411,9.7M+,Not Supported,Not Supported,9/22/2024,10/23/2024,50,N/A,6958,1747,https://www.roblox.com/games/125633329026080/Detention-Line?gameSearchSessionInfo=8f64cbb1-5653-4b77-bbbe-7f4348f5cbdd&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=125633329026080&amp;position=0&amp;universeId=6584692787,11/10/2024 0:15
Dig To Hell Simulator,Xiaoxixi Studio,All Ages,1355,3566835,29.3M+,Not Supported,Not Supported,11/28/2022,11/2/2024,6,Simulation,38K+,4832,https://www.roblox.com/games/11690385713/Dig-To-Hell-Simulator?gameSearchSessionInfo=0dcd8f86-e930-44ab-874f-7ebcca366ae5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11690385713&amp;position=0&amp;universeId=4141501654,11/10/2024 0:15
Digging Simulator,Blob Bee Games,All Ages,1356,21990,14.3M+,Not Supported,Not Supported,12/1/2022,9/2/2024,12,Simulation,18K+,1804,https://www.roblox.com/games/11709029682/Digging-Simulator?gameSearchSessionInfo=4c8a2314-6980-40e2-b5c9-8ef2d128f169&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11709029682&amp;position=0&amp;universeId=4147412384,11/10/2024 0:15
Doge Head Escape,@manato48,Ages 9+,2257,215880,310.9M+,Not Supported,Not Supported,2/15/2022,11/2/2024,20,Survival,36K+,27K+,https://www.roblox.com/games/8831256282/Doge-Head-Escape?gameSearchSessionInfo=0b8a3239-7b73-4966-91a8-cfb68fcc511f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8831256282&amp;position=0&amp;universeId=3344795851,11/10/2024 0:15
Don't Call At 3AM 📱,Entertainments Studio,All Ages,255,1990,2.9M+,Not Supported,Not Supported,4/16/2023,10/24/2024,1,Simulation,765,795,https://www.roblox.com/games/13142719977/Dont-Call-At-3AM?gameSearchSessionInfo=b7233254-4bc5-4399-9eb9-cdce715be901&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13142719977&amp;position=0&amp;universeId=4587479148,11/10/2024 0:15
DON'T GET RIZZED,WEIRD HORROR GAMES,All Ages,792,51732,8.6M+,Not Supported,Not Supported,9/11/2024,10/30/2024,12,N/A,34K+,4024,https://www.roblox.com/games/99401569469501/DONT-GET-RIZZED?gameSearchSessionInfo=7809ee1e-710a-4425-b809-6d26b378768b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=99401569469501&amp;position=0&amp;universeId=6538059365,11/10/2024 0:15
Don't Press The Button 7,Funny.Games,All Ages,1812,43816,83.7M+,Not Supported,Not Supported,3/1/2021,6/30/2024,7,Party &amp; Casual,13K+,7094,https://www.roblox.com/games/6457802612/Dont-Press-The-Button-7?gameSearchSessionInfo=07347ec9-83de-4c44-b776-6f31a7c4f177&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6457802612&amp;position=0&amp;universeId=2409529969,11/10/2024 0:15
Don't Shatter [2 Player Obby],Bob's Supermarket,All Ages,1322,261813,31.7M+,Not Supported,Not Supported,7/20/2024,10/24/2024,12,Obby &amp; Platformer,175K+,4961,https://www.roblox.com/games/18565120308/Dont-Shatter-2-Player-Obby?gameSearchSessionInfo=74eb8495-8a7b-4e4b-8aa6-dd83a3edbfa3&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18565120308&amp;position=0&amp;universeId=6290175032,11/10/2024 0:15
Doodle Obby ✏️,club XOX,All Ages,5263,118586,110.4M+,Not Supported,Not Supported,12/26/2023,10/31/2024,20,Obby &amp; Platformer,25K+,15K+,https://www.roblox.com/games/15755895375/Doodle-Obby?gameSearchSessionInfo=f74072fa-6b2c-4f93-9b3a-d8210fdc366b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15755895375&amp;position=0&amp;universeId=5446377791,11/10/2024 0:15
Doodle Transform!,rep rep's studio,All Ages,1513,199346,91.9M+,Not Supported,Not Supported,2/10/2023,7/4/2024,20,Party &amp; Casual,29K+,10K+,https://www.roblox.com/games/12433625183/Doodle-Transform?gameSearchSessionInfo=9127188a-051b-487c-a853-10d7ad1feff5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12433625183&amp;position=0&amp;universeId=4373286801,11/10/2024 0:15
🚪GRUMBLE TESTING [ALPHA],TrashAhh Studios,All Ages,609,3341,1.5M+,Not Supported,Not Supported,9/26/2024,10/21/2024,40,N/A,883,714,https://www.roblox.com/games/135275222983526/GRUMBLE-TESTING-ALPHA?gameSearchSessionInfo=18739d02-da96-472a-8aef-984a17c53336&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=135275222983526&amp;position=0&amp;universeId=6599476639,11/10/2024 0:15
Draw a Blank!,Epic Artist Hub,All Ages,1558,672551,53.5M+,Not Supported,Not Supported,12/4/2023,11/6/2024,8,Party &amp; Casual,27K+,5633,https://www.roblox.com/games/15541638584/Draw-a-Blank?gameSearchSessionInfo=01a16841-d498-45aa-b8fe-3f636ad50016&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15541638584&amp;position=0&amp;universeId=5364133968,11/10/2024 0:15
Draw Obby [NEW],Obstacle Universe,All Ages,1478,101491,133.1M+,Not Supported,Not Supported,5/19/2023,10/25/2024,20,Obby &amp; Platformer,20K+,12K+,https://www.roblox.com/games/13486458351/Draw-Obby-NEW?gameSearchSessionInfo=b9317195-a0c7-466e-b0d3-e96c49eeb0a9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13486458351&amp;position=0&amp;universeId=4691024791,11/10/2024 0:15
Dress To Slay 👠,@scknish,All Ages,2009,855347,29.6M+,Not Supported,Not Supported,8/8/2016,11/4/2024,13,Roleplay &amp; Avatar Sim,31K+,19K+,https://www.roblox.com/games/474648978/Dress-To-Slay?gameSearchSessionInfo=270648cf-8d07-4e4c-bd81-7f516c38e17b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=474648978&amp;position=0&amp;universeId=181992080,11/10/2024 0:15
Driving Simulator,Nocturne Entertainment,All Ages,419,1826060,367.4M+,Not Supported,Not Supported,11/18/2019,9/29/2024,80,Simulation,657K+,82K+,https://www.roblox.com/games/4410049285/Driving-Simulator?gameSearchSessionInfo=4020e6a4-3512-45bc-acd1-42645c3958b1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4410049285&amp;position=0&amp;universeId=1410457361,11/10/2024 0:15
Dunk Battles!,PhysiGames,All Ages,933,18508,3.4M+,Not Supported,Not Supported,6/12/2024,10/18/2024,12,N/A,71K+,1112,https://www.roblox.com/games/17822666442/Dunk-Battles?gameSearchSessionInfo=c87df35f-4ab6-4cda-8cba-efa9bc4d7111&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17822666442&amp;position=0&amp;universeId=6106289904,11/10/2024 0:15
Survival the shark 🦈,@ivanvip_lol,All Ages,0,19,14.7K+,Not Supported,Not Supported,7/2/2021,7/10/2021,50,N/A,10,3,https://www.roblox.com/games/7033277992/Survival-the-shark?gameSearchSessionInfo=024db067-15d8-4f20-b136-54f4bc678ce1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7033277992&amp;position=0&amp;universeId=2706628180,11/10/2024 0:15
🦄 My Little Pony: Bridlewood RP [BETA],Outright Games.,All Ages,1228,338155,10.8M+,Not Supported,Not Supported,3/12/2024,11/8/2024,25,Roleplay &amp; Avatar Sim,4733,1090,https://www.roblox.com/games/16720848315/My-Little-Pony-Bridlewood-RP-BETA?gameSearchSessionInfo=bc90e222-79ce-4b34-9aad-d203fb4e0f31&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16720848315&amp;position=0&amp;universeId=5747152246,11/10/2024 0:15
🦶Feet Simulator,Pook Studios,All Ages,268,5967,3.0M+,Not Supported,Not Supported,7/1/2024,10/3/2024,8,Simulation,9390,530,https://www.roblox.com/games/18281860566/Feet-Simulator?gameSearchSessionInfo=8d667545-f5d6-4dd7-9023-48f84a7f46c5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18281860566&amp;position=0&amp;universeId=6197753249,11/10/2024 0:16
[😈TRAITOR] Murder Mystery Killer,[ Content Deleted 34634575 ],All Ages,4268,188675,1.0M+,Not Supported,Not Supported,10/24/2024,10/28/2024,12,N/A,322,103,https://www.roblox.com/games/127599511396983/TRAITOR-Murder-Mystery-Killer?gameSearchSessionInfo=d828fe75-5e81-4b94-aa9e-f9a13448ec62&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=127599511396983&amp;position=0&amp;universeId=6712935525,11/10/2024 0:16
😈 TRAITOR!,Nuked Games :D,All Ages,0,103578,1.8M+,Not Supported,Not Supported,10/25/2024,11/7/2024,12,N/A,876,230,https://www.roblox.com/games/71386542526985/TRAITOR?gameSearchSessionInfo=5a630955-a4e0-41a0-9903-a6254a072bb9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=71386542526985&amp;position=0&amp;universeId=6715005903,11/10/2024 0:16
👑STRONGEST PUNCH SIMULATOR,SUPER SAVAGE MODE,Ages 9+,1079,894439,388.1M+,Not Supported,Not Supported,5/28/2021,10/30/2024,55,Simulation,266K+,22K+,https://www.roblox.com/games/6875469709/STRONGEST-PUNCH-SIMULATOR?gameSearchSessionInfo=aee30c94-ef45-4798-9fd3-69e78416e3c1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6875469709&amp;position=0&amp;universeId=2621357931,11/10/2024 0:16
[BUFFS💸] Rags to Riches ,Billy's Headquarters,Ages 13+,788,147490,4.7M+,Not Supported,Not Supported,9/24/2024,11/9/2024,50,N/A,19K+,2627,https://www.roblox.com/games/135187992343000/Rags-to-Riches?gameSearchSessionInfo=3701fcfb-388d-4c7f-b8bc-86bb0c9c524f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=135187992343000&amp;position=0&amp;universeId=6592224793,11/10/2024 0:16
💪 Muscle Race Simulator,QB Games,All Ages,1282,495875,9.3M+,Not Supported,Not Supported,8/22/2024,10/29/2024,6,Simulation,12K+,489,https://www.roblox.com/games/136651591711191/Muscle-Race-Simulator?gameSearchSessionInfo=fbd0b29d-ead3-4e4e-9693-2baf2ecd4908&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=136651591711191&amp;position=0&amp;universeId=6449635131,11/10/2024 0:16
💪 Training Simulator,Sun Day Studios,All Ages,1914,6158514,59.5M+,Not Supported,Not Supported,3/1/2024,10/14/2024,10,Simulation,42K+,2830,https://www.roblox.com/games/16572004551/Training-Simulator?gameSearchSessionInfo=ec45fae8-d9a5-4c7d-9398-f652b2e35f28&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16572004551&amp;position=0&amp;universeId=5703870642,11/10/2024 0:16
💚 Pulse RP   Malachite V1.1.5 💚,@Suggyiem,All Ages,725,401811,147.5M+,Not Supported,Not Supported,11/4/2018,11/7/2024,50,Roleplay &amp; Avatar Sim,91K+,15K+,https://www.roblox.com/games/2538919751/Pulse-RP-Malachite-V1-1-5?gameSearchSessionInfo=9ec0292a-c6c3-491a-97cb-b46460a934d7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2538919751&amp;position=0&amp;universeId=905954377,11/10/2024 0:16
📎 Sell paperclips to RULE THE WORLD! 🌎✨,GlooberCo,All Ages,3235,484156,13.7M+,Not Supported,Not Supported,6/12/2024,11/5/2024,6,Simulation,131K+,4461,https://www.roblox.com/games/17823309481/Sell-paperclips-to-RULE-THE-WORLD?gameSearchSessionInfo=ca7d829c-c5bc-4c68-890f-7c1f8c9e9c63&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17823309481&amp;position=0&amp;universeId=6106474668,11/10/2024 0:16
🔨Plane Crazy🔨 [UPDATE],Plane Crazy Developers,All Ages,4019,1111417,362.8M+,Not Supported,Not Supported,7/17/2014,11/9/2024,11,Simulation,342K+,80K+,https://www.roblox.com/games/166986752/Plane-Crazy-UPDATE?gameSearchSessionInfo=2ae3193e-d7dd-438e-964a-468b070b1919&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=166986752&amp;position=0&amp;universeId=79301772,11/10/2024 0:16
🔪Survive the Killer!,Slyce Entertainment,Ages 9+,12429,3833377,2.1B+,Not Supported,Not Supported,1/7/2020,10/29/2024,13,Survival,879K+,98K+,https://www.roblox.com/games/4580204640/Survive-the-Killer?gameSearchSessionInfo=60185b3e-7f92-49ad-b260-1beb284a231f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4580204640&amp;position=0&amp;universeId=1489026993,11/10/2024 0:16
🔊 Spatial Voice Chat (FOR ALL!) 🔥,iMurderers,All Ages,107,12990,14.0M+,Not Supported,Not Supported,11/13/2021,11/14/2021,30,Social,2514,1790,https://www.roblox.com/games/7975886918/Spatial-Voice-Chat-FOR-ALL?gameSearchSessionInfo=0e0b7837-d2f2-4a7f-a14c-c5bd17e2c127&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7975886918&amp;position=0&amp;universeId=3080835484,11/10/2024 0:16
🛒Retail Tycoon 2,Secondhand Studios,All Ages,3133,1224290,262.8M+,Not Supported,Not Supported,10/24/2020,6/1/2024,6,Simulation,441K+,60K+,https://www.roblox.com/games/5865858426/Retail-Tycoon-2?gameSearchSessionInfo=dd536106-984c-4b70-bc1d-541f194eabe8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5865858426&amp;position=0&amp;universeId=2092410051,11/10/2024 0:16
⚽turn pro proving messi and ronaldo wrong,Overnight Games 2,All Ages,857,1753188,18.1M+,Not Supported,Not Supported,3/21/2024,11/6/2024,4,Simulation,41K+,2200,https://www.roblox.com/games/16810777113/turn-pro-proving-messi-and-ronaldo-wrong?gameSearchSessionInfo=0e987639-794d-4645-af6a-0939e6c49685&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16810777113&amp;position=0&amp;universeId=5777373120,11/10/2024 0:16
🍂 Maple Hospital,Marizma Games,All Ages,9675,1027260,1.1B+,Not Supported,Not Supported,2/2/2022,11/8/2024,50,Roleplay &amp; Avatar Sim,310K+,57K+,https://www.roblox.com/games/8704997000/Maple-Hospital?gameSearchSessionInfo=b7d18d6e-1a54-468a-bbbd-ef26a3f725ce&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8704997000&amp;position=0&amp;universeId=3308103880,11/10/2024 0:16
🍔 SELL BURGERS TO PROVE MOM WRONG,best games LLC,All Ages,1550,2470716,32.5M+,Not Supported,Not Supported,12/26/2023,11/9/2024,4,Simulation,27K+,3045,https://www.roblox.com/games/15757980570/SELL-BURGERS-TO-PROVE-MOM-WRONG?gameSearchSessionInfo=7da5dee9-3983-4788-bd26-7ca23d87fc59&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15757980570&amp;position=0&amp;universeId=5447254496,11/10/2024 0:16
🏀 Basketball Pro Simulator,LemonBread Studios,All Ages,71,100443,42.6M+,Not Supported,Not Supported,5/21/2022,10/31/2024,12,Simulation,24K+,3179,https://www.roblox.com/games/9677464361/Basketball-Pro-Simulator?gameSearchSessionInfo=44d23f56-e2d5-405a-b7ba-f09aab08136b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9677464361&amp;position=0&amp;universeId=3593752588,11/10/2024 0:16
😈SHADOW Dragon Adventures 🐉 Fantasy Pets ✨,Sonar Studios,All Ages,17258,6528407,1.0B+,Not Supported,Not Supported,7/16/2019,11/9/2024,20,RPG,745K+,62K+,https://www.roblox.com/games/3475397644/SZN-38-Dragon-Adventures-Fantasy-Pets?gameSearchSessionInfo=639c53b4-b777-406c-a48b-4859851a31f1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3475397644&amp;position=0&amp;universeId=1235188606,11/10/2024 0:16
🏹Bow Simulator,Bullion Blitz,All Ages,375,25064,17.7M+,Not Supported,Not Supported,11/19/2023,10/26/2024,12,Simulation,35K+,1236,https://www.roblox.com/games/15395018036/Bow-Simulator?gameSearchSessionInfo=5fcf95f5-acac-4a79-b1bd-fe39b095ef3a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15395018036&amp;position=0&amp;universeId=5311253948,11/10/2024 0:16
🌈[FREE!] Murder Mystery 3 [MM2 MOD],Murder Mystery Studiosᅠ,All Ages,105,2978,2.3M+,Not Supported,Not Supported,8/11/2022,3/9/2024,12,N/A,766,497,https://www.roblox.com/games/10556854721/FREE-Murder-Mystery-3-MM2-MOD?gameSearchSessionInfo=f48d4aa3-699d-46b5-8b1d-07a5eb1d1a21&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10556854721&amp;position=0&amp;universeId=3835986364,11/10/2024 0:16
Metro Life 🏙️ City RP,Century Creators,All Ages,41828,24982123,1.0B+,Not Supported,Not Supported,4/3/2023,11/8/2024,23,Roleplay &amp; Avatar Sim,179K+,26K+,https://www.roblox.com/games/12985361032/Metro-Life-City-RP?gameSearchSessionInfo=9f4c6e67-ba6c-44a8-8e86-73f81414a0bb&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12985361032&amp;position=0&amp;universeId=4540138978,11/10/2024 0:16
🌳 Lumber Tycoon 2,@Defaultio,All Ages,8965,4464483,1.1B+,Not Supported,Not Supported,7/30/2009,10/20/2024,6,Simulation,1M+,272K+,https://www.roblox.com/games/13822889/Lumber-Tycoon-2?gameSearchSessionInfo=af7817a5-a306-4ca4-a84c-84e6d44a75df&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13822889&amp;position=0&amp;universeId=2471084,11/10/2024 0:16
🌳Super Treehouse Tycoon 2,@PersistentFloat,Ages 9+,3302,35762,8.8M+,Not Supported,Not Supported,11/19/2021,10/18/2024,6,N/A,5468,923,https://www.roblox.com/games/8034718511/Super-Treehouse-Tycoon-2?gameSearchSessionInfo=f6b71e7e-0136-4870-8cd7-50db58853389&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8034718511&amp;position=0&amp;universeId=3098010073,11/10/2024 0:16
🌙 Dreamhaven Tycoon ,@ChefMochiPuffy,All Ages,0,0,1127,Not Supported,Not Supported,8/15/2023,8/15/2023,50,N/A,0,0,https://www.roblox.com/games/14439234130/Dreamhaven-Tycoon?gameSearchSessionInfo=155cb849-6abc-4c2f-9b83-f97bb53536c1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14439234130&amp;position=0&amp;universeId=4988102933,11/10/2024 0:16
🌟 Survive Shin Sonic Tapes,Let's Escape,All Ages,667,126307,964.6K+,Not Supported,Not Supported,10/10/2024,11/9/2024,40,N/A,1668,214,https://www.roblox.com/games/96566502722024/Survive-Shin-Sonic-Tapes?gameSearchSessionInfo=ae7c1c30-20ac-45ce-8615-ea099b3ca100&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=96566502722024&amp;position=0&amp;universeId=6656317590,11/10/2024 0:16
🚗 Car Crash Drive,INGameWorks Studio,All Ages,434,53814,37.3M+,Not Supported,Not Supported,1/17/2023,2/10/2024,60,Simulation,11K+,3629,https://www.roblox.com/games/12182892999/Car-Crash-Drive?gameSearchSessionInfo=8810c58d-12a9-4d8b-9455-caf9666274de&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12182892999&amp;position=0&amp;universeId=4294976878,11/10/2024 0:16
🚩Expedition Antarctica,Playduo Studio,All Ages,3963,1340568,324.9M+,Not Supported,Not Supported,12/30/2018,11/4/2024,42,Adventure,333K+,58K+,https://www.roblox.com/games/2693023319/Expedition-Antarctica?gameSearchSessionInfo=15996544-11b2-4db1-aba8-542e161a85ed&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2693023319&amp;position=0&amp;universeId=972475338,11/10/2024 0:16
🚪Survive TROLL FACE In Area 51 🔦,Gaeming Studios,All Ages,3009,5293,4.6M+,Not Supported,Not Supported,9/1/2024,11/5/2024,10,N/A,6505,523,https://www.roblox.com/games/111983470297623/Survive-TROLL-FACE-In-Area-51?gameSearchSessionInfo=1d64b904-c355-4a3d-aff5-f7f75b98eb1b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=111983470297623&amp;position=0&amp;universeId=6498846365,11/10/2024 0:16
🎨Skydiving Simulator,@AbstractAlex,All Ages,75,284128,27.7M+,Not Supported,Not Supported,7/9/2016,7/10/2022,40,Simulation,55K+,11K+,https://www.roblox.com/games/451418219/Skydiving-Simulator?gameSearchSessionInfo=1b03ad4c-0166-4c2c-8666-8b74aeb488d7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=451418219&amp;position=0&amp;universeId=172688009,11/10/2024 0:16
🎃 Funky Friday,Lyte Interactive,All Ages,3461,4041046,1.8B+,Not Supported,Not Supported,2/27/2021,11/5/2024,18,Action,1M+,199K+,https://www.roblox.com/games/6447798030/Funky-Friday?gameSearchSessionInfo=37923395-460e-49ff-904a-ad69c083f4af&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6447798030&amp;position=0&amp;universeId=2404080894,11/10/2024 0:16
🎃 The Maze Runner,Revolution Games,Ages 9+,353,299728,27.7M+,Not Supported,Not Supported,10/18/2014,10/27/2024,30,Survival,79K+,12K+,https://www.roblox.com/games/182781154/The-Maze-Runner?gameSearchSessionInfo=a29b6f84-46dc-4969-bbf0-45abb16ed010&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=182781154&amp;position=0&amp;universeId=86781307,11/10/2024 0:17
🎃 Titan Training Simulator,Avalora Studio,All Ages,1197,1631766,43.6M+,Not Supported,Not Supported,6/26/2024,11/3/2024,12,Simulation,79K+,4465,https://www.roblox.com/games/18213102218/Titan-Training-Simulator?gameSearchSessionInfo=40fd93aa-2c3f-4ada-a69d-40d77916e8f7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18213102218&amp;position=0&amp;universeId=6174407103,11/10/2024 0:17
🎃 UGC Steal Points,UnderGame Studios,Ages 9+,1161,19130,14.2M+,Not Supported,Not Supported,1/16/2024,11/9/2024,24,Action,26K+,4472,https://www.roblox.com/games/15998144390/UGC-Steal-Points?gameSearchSessionInfo=0edea3ff-6624-4fed-b4c7-103be111044a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15998144390&amp;position=0&amp;universeId=5530781226,11/10/2024 0:17
🎃 Westbound [Event],Moondrop Studios,Ages 9+,3334,1258287,324.8M+,Not Supported,Not Supported,10/10/2018,11/8/2024,30,Adventure,426K+,67K+,https://www.roblox.com/games/2474168535/Westbound-Event?gameSearchSessionInfo=bc8cec7a-6ea4-40c7-83de-11e3e8772777&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2474168535&amp;position=0&amp;universeId=873703865,11/10/2024 0:17
