Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,GameLink,DateFetched
[Hammer] Teardown the bridge Destruction,@gabrieltag465255,All Ages,753,1923656,27.8M+,Supported,Not Supported,1/12/2023,11/5/2024,3,Simulation,26K+,4911,https://www.roblox.com/games/12123018231/Hammer-Teardown-the-bridge-Destruction?gameSearchSessionInfo=eea62a8a-7dd9-4034-9f3b-82d601312c74&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12123018231&amp;position=0&amp;universeId=4277322898,11/5/2024 22:14
[Hanami Awaken ++] Cursed Arena,MiraiExp,All Ages,758,270924,152.7M+,Supported,Not Supported,7/27/2023,10/20/2024,14,Action,160K+,38K+,https://www.roblox.com/games/14206387098/Hanami-Awaken-Cursed-Arena?gameSearchSessionInfo=05827e5a-d86a-477d-9b1f-5f65cffbae9c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14206387098&amp;position=0&amp;universeId=4915449246,11/5/2024 22:15
[MAHITO] Sorcerer Tower Defense ,Peanut Butter Entertainment,All Ages,1745,22712,12.6M+,Not Supported,Supported,6/3/2024,11/5/2024,50,Strategy,13K+,3378,https://www.roblox.com/games/17720162456/MAHITO-Sorcerer-Tower-Defense?gameSearchSessionInfo=4f00ae8d-43c9-495e-aeee-2b843ca14140&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17720162456&amp;position=0&amp;universeId=6069634717,11/5/2024 22:15
[MAJOR UPDATE] No-Scope Arcade,Iconic Gaming Studios,Ages 9+,613,418649,157.9M+,Not Supported,Not Supported,2/17/2021,10/26/2024,8,Shooter,152K+,36K+,https://www.roblox.com/games/6407649031/MAJOR-UPDATE-No-Scope-Arcade?gameSearchSessionInfo=ff04ce95-93f0-45ea-b1e5-74cb93ba445c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6407649031&amp;position=0&amp;universeId=2382284116,11/5/2024 22:15
[MOBILE/CONSOLE FIXED - BETA] The Time  of Ninja,The Time of Games,All Ages,215,82500,5.3M+,Not Supported,Not Supported,11/23/2021,11/5/2024,1,Action,26K+,2967,https://www.roblox.com/games/8075399143/MOBILE-CONSOLE-FIXED-BETA-The-Time-of-Ninja?gameSearchSessionInfo=daee824d-6643-4130-9c2e-0096c74df4f9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8075399143&amp;position=0&amp;universeId=3110388936,11/5/2024 22:15
[MYTHICAL WOLF] Fruit Battlegrounds,P O P O,Ages 9+,9640,786530,645.6M+,Supported,Not Supported,3/29/2022,10/30/2024,20,Action,818K+,103K+,https://www.roblox.com/games/9224601490/MYTHICAL-WOLF-Fruit-Battlegrounds?gameSearchSessionInfo=42a23fca-c15e-4163-89d0-8651503b74a0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9224601490&amp;position=0&amp;universeId=3457700596,11/5/2024 22:15
[NEW CARS] Car Crash Physics 🚗,@daac249,All Ages,962,49066,31.0M+,Supported,Supported,5/16/2023,11/2/2024,20,Simulation,8963,2900,https://www.roblox.com/games/13455785322/NEW-CARS-Car-Crash-Physics?gameSearchSessionInfo=964e43e6-979a-44ef-9cbf-b6ddb93feabf&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13455785322&amp;position=0&amp;universeId=4681556720,11/5/2024 22:15
[NEW CASE] fight in a school,Fight In A Game,Ages 13+,2389,235677,114.3M+,Supported,Not Supported,6/2/2024,11/5/2024,30,Action,111K+,30K+,https://www.roblox.com/games/17698425045/NEW-CASE-fight-in-a-school?gameSearchSessionInfo=e6796140-43c0-4311-92de-aeca783ffd43&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17698425045&amp;position=0&amp;universeId=6061766680,11/5/2024 22:15
Eat the World [NEW MAPS],mPhase,Ages 9+,4948,15041666,260.5M+,Supported,Supported,2/23/2024,10/27/2024,8,Simulation,611K+,35K+,https://www.roblox.com/games/16480898254/Eat-the-World-NEW-MAPS?gameSearchSessionInfo=c2aefe7f-e07f-4024-bd88-ed4836a13792&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16480898254&amp;position=0&amp;universeId=5677613211,11/5/2024 22:16
[NEW MODE] Horrific Housing,@CookieScript,Ages 9+,1009,1711224,588.3M+,Supported,Supported,6/27/2015,9/3/2024,12,Survival,656K+,191K+,https://www.roblox.com/games/263761432/NEW-MODE-Horrific-Housing?gameSearchSessionInfo=1b36a89e-a34d-4558-93ab-818e911c876e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=263761432&amp;position=0&amp;universeId=107172930,11/5/2024 22:16
[NEW] Touch Volleyball,Touch Games,All Ages,383,31881,22.1M+,Not Supported,Not Supported,3/7/2024,11/5/2024,4,Sports &amp; Racing,7872,1941,https://www.roblox.com/games/16653551011/NEW-Touch-Volleyball?gameSearchSessionInfo=8100c7c7-b026-4bab-87ee-4b0b94e3242c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16653551011&amp;position=0&amp;universeId=5728146086,11/5/2024 22:16
[Raider X] War Tycoon,Green Titans Entertainment,Ages 9+,11090,2439742,571.3M+,Supported,Not Supported,1/29/2020,11/5/2024,16,Simulation,755K+,71K+,https://www.roblox.com/games/4639625707/Raider-X-War-Tycoon?gameSearchSessionInfo=920936ed-9e08-45a1-9e78-d812ccdae3f6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4639625707&amp;position=0&amp;universeId=1526814825,11/5/2024 22:16
[RELEASE] Anime Shadow,Anime Heroes Team,All Ages,8719,10138,1.0M+,Supported,Supported,9/27/2024,11/5/2024,12,N/A,11K+,619,https://www.roblox.com/games/89438510123061/RELEASE-Anime-Shadow?gameSearchSessionInfo=ed14613c-4051-47c0-94b7-344a8d3ffed5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=89438510123061&amp;position=0&amp;universeId=6603439471,11/5/2024 22:16
[RNG] 🎃 Bid Battles!,Absolute Zero!,All Ages,1740,325850,131.7M+,Supported,Not Supported,5/12/2022,11/5/2024,15,Simulation,132K+,13K+,https://www.roblox.com/games/9603033881/RNG-Bid-Battles?gameSearchSessionInfo=5eedfc94-c54d-408a-8e69-a9b496228b2f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9603033881&amp;position=0&amp;universeId=3573098848,11/5/2024 22:16
[Test version]  Bilberry City,PinkPeachCube,All Ages,24,23895,28.5M+,Supported,Not Supported,10/19/2023,11/1/2024,24,Roleplay &amp; Avatar Sim,2957,791,https://www.roblox.com/games/15108895295/Test-version-Bilberry-City?gameSearchSessionInfo=4d6a8e37-0814-4b8f-9ebb-89778d0cab09&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15108895295&amp;position=0&amp;universeId=5206498030,11/5/2024 22:17
[ULTRA INSTINCT] Super Evolution,InnoVision,Ages 9+,1140,469040,139.3M+,Not Supported,Not Supported,1/29/2021,1/3/2024,15,Simulation,183K+,16K+,https://www.roblox.com/games/6312753269/ULTRA-INSTINCT-Super-Evolution?gameSearchSessionInfo=996c223b-183f-4832-9bd1-b2a9820c4689&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6312753269&amp;position=0&amp;universeId=2331157949,11/5/2024 22:17
[UPD! 🎃] Bladers: Rebirth,BB: X,All Ages,1182,143804,37.3M+,Supported,Not Supported,11/22/2023,11/5/2024,20,Action,65K+,4559,https://www.roblox.com/games/15423741735/UPD-Bladers-Rebirth?gameSearchSessionInfo=b5a001e9-760f-4577-a246-34804f08ebe6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15423741735&amp;position=0&amp;universeId=5321619756,11/5/2024 22:17
[UPD] Car Of Hell,Bak Bak Backaw,All Ages,1240,21881,24.9M+,Supported,Not Supported,1/4/2024,11/3/2024,15,Obby &amp; Platformer,10K+,5300,https://www.roblox.com/games/15864742246/UPD-Car-Of-Hell?gameSearchSessionInfo=9b702516-9594-43c2-9a94-a6cd6105e0b5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15864742246&amp;position=0&amp;universeId=5485810471,11/5/2024 22:17
Destroy Grandma ,Slungpy Games,Ages 9+,5100,9211,665.4K+,Supported,Supported,10/9/2024,11/5/2024,7,N/A,1177,146,https://www.roblox.com/games/114861592677288/Destroy-Grandma?gameSearchSessionInfo=fef76c97-fc4c-4db4-b65a-85b57161150e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=114861592677288&amp;position=0&amp;universeId=6651302260,11/5/2024 22:17
[UPD] Dragon Ball Nexus,@Xyriom,Ages 9+,335,127417,13.9M+,Supported,Not Supported,5/30/2023,11/5/2024,200,Action,51K+,3503,https://www.roblox.com/games/13592259826/UPD-Dragon-Ball-Nexus?gameSearchSessionInfo=d7ada789-edd7-4790-b372-12a90fb3cf4e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13592259826&amp;position=0&amp;universeId=4721594588,11/5/2024 22:17
[UPD] Eat Slimes to Grow HUGE,Banana Studios Games,All Ages,2047,1554591,41.6M+,Not Supported,Not Supported,1/6/2024,11/3/2024,12,Simulation,77K+,28K+,https://www.roblox.com/games/15885874861/UPD-Eat-Slimes-to-Grow-HUGE?gameSearchSessionInfo=c106d6db-600f-420b-b90b-c21e1e3311e2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15885874861&amp;position=0&amp;universeId=5493012775,11/5/2024 22:17
[UPD] Grappler Swing,Grandmaster Room,All Ages,3528,144552,62.4M+,Supported,Supported,8/3/2024,11/2/2024,10,Obby &amp; Platformer,37K+,25K+,https://www.roblox.com/games/18777164149/UPD-Grappler-Swing?gameSearchSessionInfo=b1d204ec-5e08-4df0-9418-4ec659d0b261&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18777164149&amp;position=0&amp;universeId=6361652767,11/5/2024 22:18
Push-Up Training Simulator,Power Bar,Ages 9+,1542,1410247,31.9M+,Supported,Supported,7/5/2024,11/5/2024,12,Simulation,134K+,3847,https://www.roblox.com/games/18341181766/Push-Up-Training-Simulator?gameSearchSessionInfo=c72401f2-6684-4dab-a6bb-843243018ef8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18341181766&amp;position=0&amp;universeId=6217832823,11/5/2024 22:18
[UPD] RoTube Life!,Play! Studios,All Ages,1150,917241,306.2M+,Not Supported,Not Supported,3/2/2022,11/3/2024,20,Simulation,474K+,27K+,https://www.roblox.com/games/8982709021/UPD-RoTube-Life?gameSearchSessionInfo=94b9e6cc-a9ee-451a-94ef-9692fc674dd3&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8982709021&amp;position=0&amp;universeId=3386706810,11/5/2024 22:18
[UPD] Special Forces Simulator,Verticy Studios,All Ages,879,672455,83.1M+,Supported,Not Supported,6/13/2023,11/5/2024,6,Shooter,251K+,21K+,https://www.roblox.com/games/13733418612/UPD-Special-Forces-Simulator?gameSearchSessionInfo=42c2cfad-5f11-4d44-be24-b0fde3f1fdd0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13733418612&amp;position=0&amp;universeId=4765561827,11/5/2024 22:18
[UPD]Demon Warriors👺,Yes Madam,All Ages,2558,65947,11.0M+,Supported,Supported,2/24/2024,11/5/2024,8,Simulation,186K+,3900,https://www.roblox.com/games/16498192265/UPD-Demon-Warriors?gameSearchSessionInfo=390b3601-b4da-4856-bb43-a39744627de9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16498192265&amp;position=0&amp;universeId=5682590273,11/5/2024 22:18
[UPD4] IQ Wars Simulator,PopularGames.,All Ages,300,85691,45.1M+,Not Supported,Not Supported,6/30/2023,8/2/2024,10,Simulation,135K+,4463,https://www.roblox.com/games/13911308778/UPD4-IQ-Wars-Simulator?gameSearchSessionInfo=e8e831f5-0eab-4313-ad80-2438d11f1353&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13911308778&amp;position=0&amp;universeId=4822065354,11/5/2024 22:18
[upd5.3] superbox siege defense,team spelled incorrectly,Ages 9+,1269,125218,134.3M+,Supported,Not Supported,9/23/2023,10/28/2024,20,Action,73K+,12K+,https://www.roblox.com/games/14852797539/upd5-3-superbox-siege-defense?gameSearchSessionInfo=dabdec21-575b-441b-99f6-bcfff575696c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14852797539&amp;position=0&amp;universeId=5117983607,11/5/2024 22:18
Baddies 💅,Meow Meow Games!,Ages 9+,12694,5570134,443.1M+,Supported,Supported,10/4/2022,11/5/2024,22,Action,101K+,38K+,https://www.roblox.com/games/11158043705/Baddies?gameSearchSessionInfo=7f436ef4-b428-4b5e-992f-71e60083595e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11158043705&amp;position=0&amp;universeId=3990106548,11/5/2024 22:18
[UPDATE!] Hoop Central 6 Stress Test,Hoop Central Remake,All Ages,30,5553,3.4M+,Supported,Not Supported,12/28/2021,11/3/2024,25,Sports &amp; Racing,2270,864,https://www.roblox.com/games/8378047152/UPDATE-Hoop-Central-6-Stress-Test?gameSearchSessionInfo=0244a63f-61e2-4b32-9ee8-f5d858d1509b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8378047152&amp;position=0&amp;universeId=3207320372,11/5/2024 22:19
[UPDATE] DEMON SLAYER 3D RP,Harino Studios,All Ages,816,133096,59.0M+,Not Supported,Not Supported,9/25/2022,9/29/2024,35,Roleplay &amp; Avatar Sim,48K+,3648,https://www.roblox.com/games/11036605022/UPDATE-DEMON-SLAYER-3D-RP?gameSearchSessionInfo=4f6e0070-4f3c-4e32-a828-96ba2e060acf&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11036605022&amp;position=0&amp;universeId=3964703660,11/5/2024 22:19
[UPDATE] Saberforce ⚔️,The Lost Rim,Ages 9+,755,23300,1.9M+,Supported,Supported,3/25/2024,11/4/2024,30,N/A,13K+,2395,https://www.roblox.com/games/16865803228/UPDATE-Saberforce?gameSearchSessionInfo=90d8168b-8664-4966-92a3-fe5e450bc873&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16865803228&amp;position=0&amp;universeId=5794936078,11/5/2024 22:19
[UPD🎨] Cake Off!,| Flipping Frogs |,All Ages,1498,2627766,43.1M+,Not Supported,Supported,5/31/2024,11/5/2024,8,Party &amp; Casual,423K+,7385,https://www.roblox.com/games/17670743999/UPD-Cake-Off?gameSearchSessionInfo=afcf50a7-3a33-46b0-9008-a45e02a24053&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17670743999&amp;position=0&amp;universeId=6052033819,11/5/2024 22:19
[UPD🎃] Scythe Simulator,Mook Studios,All Ages,609,1901959,25.4M+,Not Supported,Supported,5/18/2024,11/5/2024,10,Simulation,91K+,6741,https://www.roblox.com/games/17524285289/UPD-Scythe-Simulator?gameSearchSessionInfo=bb266043-f0d6-4f50-8ec8-86bdddc478d5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17524285289&amp;position=0&amp;universeId=5998308727,11/5/2024 22:20
Fishing Frenzy Simulator,Double Bandit Studios,All Ages,111,41836,20.2M+,Not Supported,Not Supported,4/29/2023,10/17/2024,7,Simulation,37K+,2680,https://www.roblox.com/games/13284033561/Fishing-Frenzy-Simulator?gameSearchSessionInfo=aaeb33e7-2ab0-4597-9157-770946d9b225&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13284033561&amp;position=0&amp;universeId=4629283790,11/5/2024 22:20
[YUTA] Jujutsu Beatdown,Accel Grounds,Ages 9+,1447,118048,23.8M+,Supported,Supported,6/10/2024,11/4/2024,15,Action,132K+,12K+,https://www.roblox.com/games/17798223108/YUTA-Jujutsu-Beatdown?gameSearchSessionInfo=1c9e3566-bdf1-4e05-8028-abc166d6797a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17798223108&amp;position=0&amp;universeId=6097519616,11/5/2024 22:20
+1 Blocks Every Second,Under The Bed!,All Ages,883,86049,85.2M+,Not Supported,Not Supported,1/31/2023,8/11/2024,7,Simulation,86K+,6173,https://www.roblox.com/games/12331842898/1-Blocks-Every-Second?gameSearchSessionInfo=c616060e-9139-4b9d-abc7-b809dd353ca1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12331842898&amp;position=0&amp;universeId=4341358490,11/5/2024 22:20
+1 Fat Every Second 🍔,Mega Obby Games!,All Ages,1039,7490075,234.1M+,Supported,Supported,1/16/2023,10/31/2024,12,Simulation,386K+,20K+,https://www.roblox.com/games/12166287786/1-Fat-Every-Second?gameSearchSessionInfo=aa1fbd01-e606-4b47-9a50-aec74da3112c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12166287786&amp;position=0&amp;universeId=4290156271,11/5/2024 22:21
1% Win Obby,Banana Studios Something,All Ages,1356,7203738,188.5M+,Not Supported,Not Supported,5/9/2023,11/1/2024,65,Obby &amp; Platformer,44K+,21K+,https://www.roblox.com/games/13389049867/1-Win-Obby?gameSearchSessionInfo=824a8f07-8956-4384-9043-6ed864eaab95&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13389049867&amp;position=0&amp;universeId=4661403519,11/5/2024 22:21
3008 - 100 Players,@uglyburger0,All Ages,1111,77975,77.1M+,Not Supported,Not Supported,3/31/2022,11/2/2024,100,Survival,19K+,7032,https://www.roblox.com/games/9240295147/3008-100-Players?gameSearchSessionInfo=9c908ddc-5fc1-4b0d-834e-179f16ddf4cf&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9240295147&amp;position=0&amp;universeId=3462404408,11/5/2024 22:21
3-2-1 Blast Off Simulator,@ArchetypalCoder,All Ages,1287,786658,284.8M+,Supported,Not Supported,6/30/2020,10/7/2024,9,Simulation,226K+,24K+,https://www.roblox.com/games/5256165620/3-2-1-Blast-Off-Simulator?gameSearchSessionInfo=61eab951-4b53-42b6-93ce-ca6441cc08c6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5256165620&amp;position=0&amp;universeId=1840897362,11/5/2024 22:21
5v5 MM2 Hotel 2,@TheRukasuBR,Ages 9+,484,81411,79.9M+,Supported,Not Supported,1/23/2022,3/14/2024,10,N/A,19K+,7320,https://www.roblox.com/games/8617370639/5v5-MM2-Hotel-2?gameSearchSessionInfo=da2bf24d-3c6a-484f-b765-a926015e2b87&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8617370639&amp;position=0&amp;universeId=3281080359,11/5/2024 22:21
5v5 MM2 Milbase,@TheRukasuBR,Ages 9+,653,130486,133.7M+,Supported,Not Supported,1/29/2022,3/14/2024,10,Action,39K+,15K+,https://www.roblox.com/games/8665470667/5v5-MM2-Milbase?gameSearchSessionInfo=76ce2b94-2917-42ff-9468-2c6bfecec2f4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8665470667&amp;position=0&amp;universeId=3296025853,11/5/2024 22:22
5v5 MM2 Remastered! [BETA],Project Kemono,Ages 9+,588,18045,27.2M+,Supported,Not Supported,1/2/2024,10/30/2024,10,Action,4632,2349,https://www.roblox.com/games/15835194019/5v5-MM2-Remastered-BETA?gameSearchSessionInfo=5629a489-c849-475f-8d45-23efc7237612&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15835194019&amp;position=0&amp;universeId=5475791109,11/5/2024 22:22
98% Win RBX Roblox Impossible Glass Bridge Obby!,edrick Games,All Ages,246,129896,726.4K+,Not Supported,Not Supported,7/21/2022,10/18/2024,20,N/A,129,87,https://www.roblox.com/games/10302591241/98-Win-RBX-Roblox-Impossible-Glass-Bridge-Obby?gameSearchSessionInfo=aa9b25fc-0c20-432c-8712-06f4b0fd7591&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10302591241&amp;position=0&amp;universeId=3767826600,11/5/2024 22:22
🎟️Dandy's World [ALPHA],BlushCrunch Studio,Ages 9+,53829,387367,483.5M+,Not Supported,Not Supported,1/26/2024,11/5/2024,30,Survival,231K+,18K+,https://www.roblox.com/games/16116270224/Dandys-World-ALPHA?gameSearchSessionInfo=ab5f71ab-5c89-4315-9819-f32f7ae9c89a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16116270224&amp;position=0&amp;universeId=5569032992,11/5/2024 22:22
A Long Road - BETA,Hoii :P,All Ages,1048,67296,17.3M+,Supported,Not Supported,8/14/2024,11/5/2024,200,N/A,21K+,2341,https://www.roblox.com/games/18934709778/A-Long-Road-BETA?gameSearchSessionInfo=cffec38c-75e7-4da7-b60e-2c514510a4ab&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18934709778&amp;position=0&amp;universeId=6413074235,11/5/2024 22:22
⛏️LuckyBlocks🌈 (RAINBOW LUCKY BLOCKS),Toilets Studios,All Ages,321,550,1.2M+,Not Supported,Supported,9/29/2024,10/25/2024,15,N/A,137,83,https://www.roblox.com/games/138633772199011/LuckyBlocks-RAINBOW-LUCKY-BLOCKS?gameSearchSessionInfo=7b900112-31ed-4b58-b645-a2d9f05c6009&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=138633772199011&amp;position=0&amp;universeId=6615907464,11/5/2024 22:22
❓ LUCKY BLOCKS Battlegrounds,@silky_dev,All Ages,1431,6495168,1.5B+,Supported,Supported,2/19/2017,11/3/2024,8,Action,713K+,259K+,https://www.roblox.com/games/662417684/LUCKY-BLOCKS-Battlegrounds?gameSearchSessionInfo=1f96f903-16ba-4a30-b917-d8c62095ada2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=662417684&amp;position=0&amp;universeId=279565647,11/5/2024 22:22
Adopt Me! ,Uplift Games,All Ages,98478,27008234,37.7B+,Not Supported,Not Supported,7/15/2017,11/2/2024,48,Roleplay &amp; Avatar Sim,7M+,1M+,https://www.roblox.com/games/920587237/Adopt-Me?gameSearchSessionInfo=b4d9f0f5-c3da-456a-84d1-347dcb1bafe9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=920587237&amp;position=0&amp;universeId=383310974,11/5/2024 22:23
Aircraft Development,Pilot Training Club,All Ages,25,20321,7.4M+,Not Supported,Not Supported,7/2/2016,11/5/2024,200,Entertainment,14K+,1568,https://www.roblox.com/games/447213146/Aircraft-Development?gameSearchSessionInfo=b514d374-7e32-475a-8833-d78d7db1c32d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=447213146&amp;position=0&amp;universeId=170935858,11/5/2024 22:23
